row;value_x;value_y;value_z
68340;77385602;54183818;64095184
68341;72143591;56995420;30720605
68342;20420414;70638524;33422816
68343;27027837;3822252;4576488
68344;39544740;40463118;98764451
68345;60660056;73865417;15811742
68346;8074553;64432901;28586214
68347;12062941;18743968;10312117
68348;62898111;37268919;6913494
68349;54693327;60013956;95501200
68350;74242277;87197763;90730699
68351;61794496;88257458;8688836
68352;87625967;56109881;4327270
68353;28676526;22223806;24260048
68354;68429934;59426128;80312532
68355;60378175;64352192;53213136
68356;66826111;10307548;34897390
68357;7901172;96158470;81848873
68358;79576855;22535197;77274101
68359;20459855;38128077;42515129
68360;49115700;94008961;55410489
68361;13057749;12867995;97523656
68362;87478424;60993748;5681328
68363;47796576;80987678;76275686
68364;92155093;38216114;8043913
68365;4082800;75820024;44431624
68366;16928627;45616623;72873257
68367;94535970;69242443;97451674
68368;6918269;37997334;12808416
68369;61285913;20686379;70049411
68370;96299010;73418595;92218377
68371;7408649;70570772;82474841
68372;12686687;40473629;33466104
68373;94862761;53408461;96664327
68374;85443868;98708092;494215
68375;38385309;93377730;96681369
68376;12970534;66704396;26169794
68377;46429288;74497134;29104636
68378;24126103;42295635;50140750
68379;95888486;2780204;70443060
68380;79537484;7989197;35959954
68381;67223893;87361111;19817991
68382;57875313;41288304;20458517
68383;48272226;91462430;52477952
68384;21386746;23827041;69817131
68385;43588287;35137442;29726256
68386;21951526;52918458;61320202
68387;55674503;36225233;25773827
68388;11398160;21784552;48885500
68389;71196408;12735304;72120464
68390;4879490;15114408;55678802
68391;43234538;58424933;67821745
68392;8551885;95961384;12050989
68393;69978620;40632172;91312412
68394;45585243;19674742;70604273
68395;8422662;55815282;55669351
68396;96057927;66817072;61350359
68397;59098707;55687684;45724301
68398;12546470;41317876;85228870
68399;66309322;89000529;34113766
68400;34785711;12974316;19886564
68401;55782187;96393095;25372398
68402;21978023;88300396;42685168
68403;48222255;42011007;92181041
68404;5307765;50317049;52688719
68405;49727437;62718116;18037173
68406;73903706;28717686;41305275
68407;65273445;55596675;56141779
68408;85348553;94220707;79086995
68409;34308075;69953406;41436967
68410;57541868;62323699;95054939
68411;22671174;52417261;88047867
68412;55715443;65136764;63784100
68413;74716833;28778475;98670573
68414;29762046;12159711;29052179
68415;19220461;82226418;50724047
68416;42368791;50840486;48232489
68417;32083197;13256477;16083464
68418;8919743;21823927;63741163
68419;43824607;60142047;7195676
68420;20610558;3751721;79006944
68421;20946762;60612841;29240554
68422;79568001;31837536;27129893
68423;5489623;76745052;3747894
68424;68117183;49166849;16960468
68425;43631448;50712966;35354425
68426;14342273;47199507;41400682
68427;6132814;59645440;61635284
68428;43513114;57603975;65414260
68429;46404418;37771083;96447258
68430;3662801;46442544;45605511
68431;48625593;22816283;18770103
68432;45279808;35419395;11712986
68433;53161545;11114091;18828163
68434;57706100;96697701;90033938
68435;51903222;59653497;98344659
68436;50921191;88745717;61692381
68437;28898537;46433803;88634570
68438;80825856;50884023;32536383
68439;35128602;36137782;90634221
68440;79422385;2589846;39784330
68441;16846880;5791214;90753282
68442;25671762;32900379;17924180
68443;81679627;32144592;89060759
68444;49487021;6771940;51966120
68445;91484818;27638380;85605419
68446;7450008;64458991;73491386
68447;25023849;70326283;29834185
68448;26234300;77547051;32735405
68449;63561897;29192908;15345485
68450;86525937;12800088;86203498
68451;18535647;9253926;22975916
68452;38347869;63742666;60335874
68453;94115391;78111831;15913177
68454;28557618;89069096;77769072
68455;96317284;43165471;45827436
68456;50526083;94726081;93855295
68457;11854833;53392024;75756342
68458;3084668;82534280;68755337
68459;66006991;38139832;72146791
68460;38326706;44445127;3661441
68461;24500453;50035084;68972089
68462;16903397;58096258;10205579
68463;35171241;36302553;83893625
68464;74094628;26713204;16006947
68465;90630586;81541446;4356576
68466;75375015;30026820;88795199
68467;47423136;43523958;49605354
68468;68815782;39070467;32785215
68469;74596050;8198004;95570316
68470;23002114;16912830;15107955
68471;27320367;71137227;62991155
68472;4334172;96993715;44885422
68473;15972494;72725678;5501613
68474;15808559;54491648;27209502
68475;19008937;19508264;54112862
68476;54227581;72544224;63973832
68477;30977941;36060029;65678325
68478;72690867;31932117;30838576
68479;25804700;79508943;76377081
68480;18825348;38906112;386448
68481;70988214;53092508;50915703
68482;55508413;85662608;37033308
68483;41883269;18668176;28459208
68484;48053627;15681399;38009241
68485;25601888;95187974;94642260
68486;24966865;10790145;81436033
68487;72561976;50205844;22517399
68488;9256403;60985869;18699841
68489;72474652;63555163;79111672
68490;65498801;83675759;84522319
68491;67608095;12220901;35316573
68492;69164892;31265378;62817068
68493;16589892;35207356;97325538
68494;91161012;90099165;91903839
68495;9391525;44230093;15578229
68496;41103898;47211590;26044151
68497;26491533;69029147;15475169
68498;85298634;37599417;76467793
68499;2103845;33669132;42782740
68500;71943548;51334669;72169581
68501;13494848;19286219;67815235
68502;58662863;70180451;26958596
68503;81449267;34019877;30688539
68504;31694345;77561690;49909512
68505;56338876;62506396;44186613
68506;33525374;53625206;22406763
68507;45980053;69653682;58611401
68508;16762913;87392916;40624876
68509;22106486;39638949;57336309
68510;14877530;70338640;94622364
68511;95493894;77054336;77705699
68512;82370189;38314409;61727211
68513;12518697;37017111;24370495
68514;76946961;37722907;69870989
68515;7759243;63571429;87226997
68516;72330408;55166400;70551569
68517;17227391;35857113;4670337
68518;29533235;74498153;47193113
68519;86457781;86305116;29399453
68520;22122024;51823266;85546241
68521;3583467;64557973;74064472
68522;81931639;65443918;916449
68523;48749780;98708941;78861321
68524;51548244;47530494;27438004
68525;14222400;2016739;40765896
68526;41107318;57969799;17102001
68527;29527048;67003859;49478801
68528;92531921;85652342;42884682
68529;51538874;13147387;44366118
68530;82193330;43673287;73940400
68531;73708414;87854884;22152364
68532;14661902;74770721;10964822
68533;87595001;40983317;98207835
68534;5708443;94101529;89598218
68535;79423223;26018418;82762051
68536;41898980;64634148;8493981
68537;35673636;12301071;36597630
68538;18866115;48113629;69189780
68539;57892339;85885064;35849309
68540;51141015;55133644;91066916
68541;5504859;48159293;95882816
68542;46486669;56356413;79273946
68543;8037906;79682284;55048585
68544;997020;74740986;70194030
68545;1073750;33974301;20992010
68546;97281905;91402569;88100071
68547;11992146;95660059;40385486
68548;54880615;87780686;61116456
68549;60312897;52630479;43282748
68550;71751494;52672765;1043819
68551;83776157;39900933;85776486
68552;39274124;60985572;27366125
68553;61076759;32518429;83435174
68554;19545004;25653319;81405037
68555;85338818;14167312;36297698
68556;31753317;18258154;82549803
68557;51339502;44073995;15997516
68558;22447017;28669881;69956075
68559;92202754;21747267;84180437
68560;74438936;37888138;40390339
68561;56245619;96304224;41663552
68562;78794921;9811960;58533508
68563;11624646;44864399;54682251
68564;2088718;15060151;1020797
68565;26066158;79704450;42432970
68566;66866371;62007393;2943562
68567;82012041;78607056;74816937
68568;4685597;84385802;775904
68569;63360559;95979142;16993596
68570;83445792;57998495;71647560
68571;17848450;37822546;74130158
68572;42903183;43329551;60307303
68573;53515440;55517996;85893431
68574;41733031;60479673;21655631
68575;35982766;19044495;15241890
68576;58135824;17426950;11787792
68577;23550570;12083296;79116610
68578;75783321;90220347;37076585
68579;85284862;132906;22395580
68580;59007896;9131507;81926967
68581;2027940;54304130;78206800
68582;91559800;74116701;68928723
68583;47561675;28222283;37905832
68584;62805961;64802255;87696198
68585;2208928;44132909;16565481
68586;43175706;48555293;52343013
68587;59045857;12596379;78541244
68588;83167769;88232075;94607760
68589;89751582;98351304;17513447
68590;10157402;58544838;5928698
68591;30501369;31549716;10630175
68592;35721812;53424441;94578854
68593;4589198;78880918;95835014
68594;62733022;27729326;29381061
68595;17913112;33432884;23431986
68596;97321606;89981002;80917496
68597;66072562;78666041;43499694
68598;86019798;14883888;4232721
68599;24922262;68077804;90750165
68600;43447593;70689138;84002417
68601;64374331;67449525;2334790
68602;54220634;79718402;70590055
68603;43630226;29004915;13231837
68604;2416638;21437257;67043011
68605;64883985;54063942;73465512
68606;91155231;43169556;60733953
68607;56287406;5211604;18843975
68608;82858145;70015136;9210207
68609;12856608;60112593;72575924
68610;59466293;11311570;25120013
68611;18914108;28487107;88286554
68612;74761216;6179926;79145270
68613;91628382;25875748;67339727
68614;72486428;63879160;63627624
68615;44477185;64129343;50809150
68616;63263658;18616713;79434917
68617;14698397;57860520;38509850
68618;29920002;45786713;98581826
68619;70903189;57584496;13957675
68620;29291882;36897426;68745800
68621;41620348;207159;70692858
68622;87145010;78377466;67684882
68623;30856814;36543631;8320739
68624;61309538;80035943;41425427
68625;98031602;36268275;31004323
68626;52711136;15227706;31170668
68627;92984242;76635910;43642377
68628;4040794;24433560;19317029
68629;94822408;39098721;85430068
68630;76085107;66215674;21318610
68631;97693078;37962153;87279575
68632;10424667;73317538;86858360
68633;61953877;91059256;84850178
68634;95160399;74879920;53668759
68635;18961056;44605266;49077273
68636;3585517;34200439;48597997
68637;72628945;62235157;86471125
68638;7495188;51368126;827901
68639;49802659;67010016;53541664
68640;64888728;92952714;94120665
68641;54503722;22228359;47222493
68642;87410719;81356304;21663699
68643;55435734;29967994;79879221
68644;64340633;26542167;26111409
68645;6540632;27582366;84555123
68646;35964732;89515080;62497674
68647;33027361;15584539;69668312
68648;9896785;5618319;31779110
68649;56811771;76998732;64933402
68650;23802800;39144567;5472166
68651;93126888;3383904;70606411
68652;335714;91931697;8313345
68653;26686497;92890491;35193772
68654;82707613;73960459;66374399
68655;11624377;18230757;94685389
68656;2579248;60981250;48724886
68657;66579250;2612631;53630721
68658;9870320;61013215;13685713
68659;21622297;22792741;45814205
68660;90158692;49572925;40595358
68661;64633280;40863190;17894531
68662;550479;34294314;75445432
68663;75986284;70117852;41129212
68664;93052044;61277628;74708938
68665;41691510;10834674;38639583
68666;47300525;83949040;43907263
68667;23350612;97287817;31178455
68668;53927535;38990633;23933711
68669;89911876;57466734;8617862
68670;40946599;59298670;79130566
68671;74346807;3217365;86355102
68672;3853313;79182464;58397099
68673;78056251;16764881;11324254
68674;21893135;60843175;10032910
68675;26677594;8412691;10833737
68676;5462894;64340276;17548209
68677;6288923;86059978;33992755
68678;92471749;70063406;53955660
68679;57660199;41776760;8869023
68680;31918598;79648609;78626873
68681;45872172;26018128;91470533
68682;29435428;51560858;93580328
68683;55681037;30645092;8991521
68684;92498012;48186064;18465556
68685;12932715;88602827;3807769
68686;46689945;94497239;92213850
68687;83806376;25831802;11432698
68688;46251475;65204286;52084972
68689;14451719;97277835;57226145
68690;60894434;39068378;31377828
68691;57404216;38115780;18601776
68692;25912283;63481519;72924842
68693;28697249;68288669;84026980
68694;87847839;60985459;17717968
68695;8379126;36334736;30445584
68696;36345775;18523431;29053533
68697;12976409;22087321;21950326
68698;51203511;61999232;9421469
68699;24317901;33081255;67935708
68700;41512499;95476128;19599923
68701;76444520;8111917;69059230
68702;19208774;67983125;97173854
68703;33787260;78067239;12772832
68704;65505181;37943972;84776163
68705;43191579;24247036;48692056
68706;42920102;55837094;84812093
68707;58950218;90203009;90130279
68708;20006532;3661793;91368731
68709;34013486;6882105;38579284
68710;96584245;67153478;31261398
68711;91633697;37105488;56776339
68712;9560581;77706332;80040737
68713;48940984;84743183;64879042
68714;13615600;50241211;61757939
68715;81768892;40258580;22378423
68716;80163247;11221277;67646655
68717;76754480;25099835;78531995
68718;30367578;8089698;20474750
68719;18359658;90670523;3030816
68720;25082985;28281455;88213425
68721;78032820;45409834;59208376
68722;13409591;80717360;63246471
68723;94956816;11662169;4543671
68724;41560379;71704744;5681175
68725;50168571;32423798;93160698
68726;32884530;30131842;57040417
68727;50644138;81415080;98609653
68728;44402985;33909332;76338948
68729;32441640;10173367;44131420
68730;51703667;48875071;18897327
68731;71919158;52490975;22469503
68732;46827474;84663205;82634992
68733;51939006;78192315;93096522
68734;1539622;5749143;8500279
68735;27030655;28610;32803785
68736;62547365;16809742;42194863
68737;51706259;12220921;98748648
68738;78104340;41488880;28497830
68739;43144439;94500561;33968505
68740;59867707;73603080;50435020
68741;54247666;79582754;84030121
68742;54868326;68964404;86369348
68743;34698541;74618599;1006565
68744;10466092;76997560;98077165
68745;4008365;73714005;47362974
68746;50534356;50935601;77692178
68747;51207448;7588270;2520296
68748;10083148;51186221;1057543
68749;79994211;75490097;27864101
68750;41228930;73693419;93009137
68751;7993433;22876394;31787388
68752;56806322;17940689;11455641
68753;66609513;97960409;68767319
68754;13180;25501755;1649584
68755;19666676;41755531;17799282
68756;87450312;38635394;90942879
68757;21719370;8339737;9604120
68758;8805476;66350499;46698084
68759;59757287;23508981;23634648
68760;29234735;63533751;87784883
68761;51785450;28014735;24069055
68762;49304316;36875146;26287514
68763;38542400;57345655;78954719
68764;44651546;37607342;20602904
68765;83209409;54259596;73056364
68766;90956025;34149172;67421790
68767;10019780;16470001;83451096
68768;19214543;70591895;51017133
68769;50277464;24120126;5626726
68770;76970348;60292341;50916079
68771;55380355;10110621;98385812
68772;74075393;28790235;92570292
68773;69355917;19252504;3824881
68774;788390;70188052;30159593
68775;68790671;43319760;35130293
68776;15439359;82581186;22061886
68777;91626614;16734468;78420891
68778;6261408;27153156;90982323
68779;67401712;46311829;81590844
68780;94259355;39217801;76227612
68781;76437945;97280596;38941987
68782;31382573;34315939;26925724
68783;12971222;36430720;83847688
68784;38451254;89120654;16101438
68785;25390327;28250504;67609866
68786;39249403;91005215;59787733
68787;8322053;92234176;57155965
68788;53323606;71553336;7062729
68789;74064195;14553508;18490129
68790;3306551;62595734;60080817
68791;633884;31813521;72811488
68792;59904832;48159214;5961317
68793;23162951;5204645;10011669
68794;44231120;45338917;19978861
68795;13175321;68994472;24971671
68796;86342165;12410777;67297120
68797;57779688;38921301;46817498
68798;74063722;30829702;76350565
68799;61192585;41617844;12981722
68800;33510823;33648885;29110317
68801;8589548;23382385;69097098
68802;71763391;9847704;19296646
68803;39007020;98387209;7340130
68804;31772500;9998882;17792372
68805;52268411;31617879;85277031
68806;36091429;63959575;87955125
68807;36532273;41849912;9917627
68808;67999798;6408941;92118134
68809;75263023;436213;47137814
68810;48190609;57908953;79686090
68811;89840988;28399745;73253476
68812;57639503;81717562;51624228
68813;53370204;42649852;65400349
68814;37002005;89750417;92524996
68815;48929565;35323907;90174454
68816;71708393;80145613;17810000
68817;8698922;78194945;95952044
68818;63792298;72369842;81623006
68819;49897610;81578279;94123330
68820;21175948;60809619;20783581
68821;54780544;34293420;2816081
68822;15921254;4752494;73296370
68823;40459009;23968663;37572490
68824;24262155;25279333;75166073
68825;36070932;88817712;23250789
68826;70979815;57961517;9983982
68827;71773632;51480581;98360307
68828;39071037;81282201;29941320
68829;63865062;82257681;68241556
68830;94249747;26401448;43917788
68831;70999549;76785563;64099289
68832;23683073;66561219;65995921
68833;15450572;70036843;63468945
68834;49495028;52503348;74345381
68835;18873595;70387866;60903113
68836;54977308;59782495;686594
68837;70069777;69349831;52707105
68838;30586216;25833255;41552507
68839;6202278;411038;71274870
68840;93235506;13347943;54199029
68841;8675098;82424281;79567681
68842;81015430;82561601;25039
68843;64880957;53295031;5827872
68844;4670962;25162970;13111175
68845;2633779;4082736;19713332
68846;22517957;54163187;21966112
68847;68604625;60749366;91014831
68848;89740208;91823653;74703306
68849;49639315;61532844;20745611
68850;96028553;80807266;93617530
68851;55845789;35409145;80115431
68852;72651857;4073174;21233012
68853;76931615;80656026;22446386
68854;29104678;47392823;73346909
68855;22159499;5188583;57946561
68856;86420697;94182313;72357323
68857;53192105;53191738;23551206
68858;27022186;63793331;38890162
68859;43355532;70263983;30916552
68860;44683139;98745231;40593470
68861;9719277;21962534;52144973
68862;90835870;62627350;44495504
68863;18127743;2335443;84035829
68864;68372698;62741337;84903936
68865;96680976;40134353;85820894
68866;88414120;34872932;40116134
68867;97276084;57542480;81030020
68868;36390995;60056410;14739449
68869;37483639;57002783;707670
68870;66850399;10779639;24322190
68871;35314949;74735193;29889441
68872;33030669;65006911;58095648
68873;95191298;22901518;34182171
68874;39914656;24497416;87551520
68875;83018363;81760981;70239897
68876;83437453;443388;94372025
68877;84462864;10697501;8546226
68878;78296054;96848675;84687755
68879;92286271;29983869;64573099
68880;19902386;4441089;40184771
68881;12463245;20313824;76210611
68882;97163980;46144959;5650894
68883;70381566;55209723;52486065
68884;59265433;40955859;35869152
68885;8997023;29355075;96345753
68886;83697661;52560033;84731392
68887;5677481;58470357;79397346
68888;24598639;36981512;63007516
68889;68678902;89874892;85423903
68890;21405296;64258832;89249926
68891;4129730;67396496;62576695
68892;33878607;72135182;65088758
68893;50382551;43857446;53389515
68894;78924825;62810004;98119288
68895;38780763;4599750;66402439
68896;64925681;52444803;39694385
68897;32982136;71636544;573779
68898;97992257;81560684;79053512
68899;10372602;18088145;92140367
68900;16476578;94137188;66760721
68901;87493099;69196798;72620575
68902;82135858;40187197;67195256
68903;16383988;67214451;44355540
68904;43717203;2564643;54472312
68905;41212028;91961624;53375310
68906;62980417;95427722;47577726
68907;6357241;42483463;36163417
68908;85502634;11197415;84997710
68909;32579952;576348;10580083
68910;27703273;81566432;68654209
68911;90393746;62089815;80768644
68912;84968696;56606043;98668139
68913;19547516;77463553;82884006
68914;59133978;21019184;25668486
68915;38642970;71048412;3664451
68916;65611433;77666731;54428701
68917;65072658;65165509;30229618
68918;76509492;85279095;97970264
68919;45780489;90997853;64831386
68920;85071614;62050069;93496120
68921;41245845;58336146;49754748
68922;48198443;65209944;97673098
68923;35857330;18026544;76193279
68924;35312871;24244180;74471008
68925;60871023;10150650;65745579
68926;69005179;39083675;77260354
68927;59510031;68919065;29163878
68928;12191790;30054089;59708111
68929;35753114;33519775;86351644
68930;34307169;72278926;67690062
68931;41089850;40724458;75650100
68932;27649669;81871341;22304140
68933;57277548;83757518;90794459
68934;43605812;46718764;9423904
68935;13564752;84782412;73048657
68936;71867898;77907733;10666955
68937;10880139;23837635;62203327
68938;40965170;67054588;16693959
68939;69630288;36614456;58365592
68940;78422740;40044681;65324220
68941;68278235;52384169;68245859
68942;41734787;18184218;25126231
68943;28124701;30436244;35549579
68944;81661263;10912766;22799483
68945;64836458;77931634;48751172
68946;58780461;33252871;6608920
68947;66458852;4959886;72438239
68948;10314995;31864068;23987644
68949;46889832;7690041;89545398
68950;36109584;47313995;65807052
68951;20615176;331713;96860993
68952;73148123;46729331;74549808
68953;2666397;77838495;32174767
68954;67048881;78821833;39365699
68955;3388005;53675625;48906256
68956;8137269;72705629;44067438
68957;7023835;58315961;35071455
68958;96129197;69352370;95990172
68959;46544653;46438738;51508915
68960;52468460;35283285;29957938
68961;68146413;46427503;23711839
68962;63211091;49627591;67964117
68963;20380462;78413693;33323256
68964;63938602;42365307;86193023
68965;87658975;86420630;25518829
68966;70719898;9827426;92431375
68967;38250271;70954898;2219998
68968;19893349;97076311;70132873
68969;8552551;85063620;37476238
68970;14129856;16363026;4644067
68971;9558922;88825791;30249306
68972;39140462;47706559;62551850
68973;59532010;61592512;72409247
68974;47358677;11830681;14395636
68975;73209436;69042721;78528241
68976;29600322;27005926;65986733
68977;87140198;9833826;91087655
68978;91802051;59757893;35247919
68979;32432631;17117160;37910517
68980;86857930;20459938;21302006
68981;6915208;35330112;19354042
68982;19502778;77901979;81375977
68983;61170873;64978530;77929857
68984;40176128;9738759;10656837
68985;48652213;40492401;62603165
68986;15740534;86401065;16836469
68987;24384824;35117742;57028974
68988;98114142;61929889;75837576
68989;34328446;34439121;12715283
68990;84274431;27701735;11658421
68991;82174544;96845798;87187902
68992;66219694;93661302;68519412
68993;60100085;76649960;92375803
68994;17311759;66256448;11014786
68995;1378063;90817047;95235613
68996;5763033;27247827;61567193
68997;44641225;33341953;68086258
68998;60802633;3106038;31720145
68999;5982948;71447239;55277561
69000;74375064;23575374;36726641
69001;51638516;10997921;77051023
69002;5658655;15241321;20703287
69003;81892447;97357381;1863176
69004;36807509;79790635;11017970
69005;95836931;92296351;77737968
69006;41900767;91588115;16696522
69007;15696830;92094825;38335135
69008;65055345;34289431;61434140
69009;15892633;73798510;95651755
69010;44303664;75325752;41499203
69011;22180572;4917927;86159041
69012;49962260;33321217;47868087
69013;86353898;14221339;55111904
69014;42150073;27296485;55644381
69015;68302216;32450287;6955326
69016;34445891;53237541;52905790
69017;77285396;80008525;2834869
69018;96358155;22298888;65290293
69019;95825872;91364145;60125269
69020;92367238;42323167;26086142
69021;81164661;88974021;29319997
69022;7307761;97692116;752005
69023;22140004;44901090;34270846
69024;90117059;3740135;68793906
69025;35554562;17871840;47661417
69026;97722795;55638700;12874743
69027;48493721;78589530;26964035
69028;98240257;19704908;42146883
69029;13206098;96038528;22098338
69030;53053620;50220235;12505764
69031;47812106;84382860;34531519
69032;19469691;44277964;64538976
69033;51546286;30147446;68705195
69034;70195934;4820742;45914519
69035;86015850;23860463;93705411
69036;57175118;36847407;55256047
69037;57195339;80869197;45236300
69038;20001458;60852858;32123079
69039;26697432;37781895;41594406
69040;14395978;31549713;87626082
69041;58672876;28851647;88092842
69042;88466700;68488368;19503586
69043;8853761;48691784;71487317
69044;13349543;19513234;87617746
69045;33082091;54888325;46761476
69046;49808310;5585290;8942354
69047;14310750;40804934;47209680
69048;67246132;62877987;86074618
69049;63203033;16036868;89522055
69050;194018;24437937;50839342
69051;26917000;51174488;94145277
69052;60631188;42898852;62861070
69053;5702275;9125940;41702713
69054;56683475;49706367;94699971
69055;11978358;73293626;43754449
69056;80903162;39087563;30473002
69057;72094957;46994890;67849441
69058;51703693;30563584;89329115
69059;43833622;35250218;68909741
69060;33068959;91409665;98430541
69061;70624850;90756170;63291817
69062;68103494;33811412;17758085
69063;90276723;41790882;12710378
69064;55417326;7695252;37808450
69065;77023392;77241295;10476025
69066;33602467;27784810;73574854
69067;62896914;90726488;93682945
69068;60385404;86611384;5485090
69069;31246281;96873712;59274264
69070;32494404;54321403;52763097
69071;62475389;32207757;45708096
69072;18177839;20697893;21691183
69073;8275760;24653190;92935220
69074;19573343;12707829;96981051
69075;47961232;47123615;36516942
69076;24406073;77216852;64188508
69077;2086085;24568890;70959684
69078;71718203;74761058;27513878
69079;3252357;35831745;79492807
69080;58683696;41316188;84181511
69081;9753128;5775713;40131621
69082;69037708;47569710;75699217
69083;36521236;91252841;24662359
69084;65324529;68155991;5484214
69085;4446874;59286465;26685324
69086;97155454;64137940;60714102
69087;19448698;29872567;91502584
69088;72931254;75266964;10214839
69089;22444713;97475075;32375663
69090;13692911;37216522;63364675
69091;10165555;62274516;40804065
69092;49437659;80224553;96686823
69093;95491293;39032453;75740547
69094;51373501;73715835;10475598
69095;52392445;25708357;2042123
69096;14466258;18974860;28128379
69097;13082806;93803506;85143016
69098;52983561;65189216;13913987
69099;40113426;44461537;19738894
69100;8242380;23517370;15490775
69101;78304702;44818167;83662426
69102;35449997;20761698;71310210
69103;67869595;69285816;14420841
69104;89695230;12503509;62473517
69105;67581686;51596117;38257319
69106;47934643;13480988;10391296
69107;74538078;90281697;9230942
69108;19643569;26075822;50394400
69109;61384054;89123230;90050694
69110;21716172;32141069;78553905
69111;85933230;44496404;85709464
69112;23035471;8089690;48309716
69113;84200609;37978816;92011841
69114;59248873;16482157;6832763
69115;37238468;71705043;41346645
69116;10645629;5413479;18210962
69117;23079030;71110368;46642211
69118;8845998;76846895;59387127
69119;92979950;72977662;54769681
69120;46596210;14398155;15322058
69121;91751741;15371763;6457523
69122;37443612;21808175;23778189
69123;80006673;12245966;84253879
69124;20788392;73254339;64504132
69125;10011388;4548073;71164616
69126;25452776;47029965;1479029
69127;34706832;87387754;39632669
69128;9882183;32048690;68246368
69129;74989599;2982942;296634
69130;15595323;98731608;97401287
69131;50056675;82452667;36743696
69132;69701384;77869041;73098684
69133;56546279;19411641;6319568
69134;51281541;60170929;75830562
69135;83615185;29516349;32485930
69136;92318636;19189718;87784600
69137;31599655;17138112;14980475
69138;76783729;60198749;67929073
69139;2344069;29583341;63168950
69140;91026784;26077011;67760514
69141;76433607;51355392;15927905
69142;55047418;83588039;20599472
69143;55775715;16210728;21356137
69144;69003305;84109569;93904445
69145;21378572;78515386;92841683
69146;10437282;90343846;21718814
69147;60709820;53958599;11219421
69148;52198272;29776172;37303117
69149;8778808;54646556;54825421
69150;42166162;66627048;27146328
69151;71552275;76229359;28375809
69152;30632444;69274702;74421380
69153;62296747;17663439;9555072
69154;59524656;70137217;80637424
69155;68823715;80485657;55721994
69156;10689482;26289204;60030811
69157;22000284;39879995;27018373
69158;76613683;81440193;84878198
69159;48914233;64432470;79003241
69160;22295851;30517555;35567832
69161;58900069;5220039;61530859
69162;70778050;2759696;96587599
69163;71685304;69969682;68457629
69164;60138860;29258810;78984412
69165;95786752;7461048;4399768
69166;13789750;88530878;57158723
69167;14589510;43414924;30708319
69168;46660276;18078934;76070944
69169;83667994;69319568;36635869
69170;98299433;55826744;23273738
69171;59691538;41608064;54114016
69172;67670231;3759406;35024759
69173;3569971;64312753;62129607
69174;16145650;70850714;22232584
69175;94807085;92513541;35614894
69176;60393439;20135666;10074428
69177;22676149;31556465;36629804
69178;82590994;79085187;61361295
69179;75158832;15321064;71047510
69180;56482916;9161208;22149996
69181;55769944;37313866;85129667
69182;24159307;63846283;72490031
69183;31924972;67316744;77878136
69184;75666648;88101270;46492877
69185;94814962;77611490;19762747
69186;56185540;75555874;24369047
69187;32603476;26231792;45191892
69188;25174747;63630846;37811334
69189;39120586;19928927;33618817
69190;63701854;51380438;87532533
69191;95192753;45187655;77608843
69192;87153877;49264559;72351815
69193;87404590;45007931;34327851
69194;46989554;18546898;88265360
69195;9001070;32647572;7826573
69196;8206036;97461281;60024821
69197;79806458;91314631;21696693
69198;37936296;69892655;29994695
69199;97590451;36594421;14743543
69200;13480414;40814527;23784059
69201;49195824;11511936;8381722
69202;50950505;93725795;49841347
69203;90123490;48833111;12424507
69204;77287801;32460751;51533945
69205;53231980;74863829;34118386
69206;9613073;44057438;86757631
69207;95817853;74113032;58678292
69208;70337590;43592256;9758465
69209;7762005;66123103;79612992
69210;38573526;11215134;57366506
69211;71083988;76780312;58539771
69212;62599900;8295360;96638873
69213;27470814;30585279;93076611
69214;37480942;19030378;4725128
69215;22015415;57397245;55281634
69216;2512388;73328171;81479903
69217;24105884;71271196;92955472
69218;98374425;98627960;966574
69219;34395565;21696778;43291618
69220;67228176;93302776;58980441
69221;24547292;65260411;88932271
69222;79989378;87002790;17350796
69223;62318167;57164110;39580363
69224;58825244;68618127;27328397
69225;72142159;50237576;30479349
69226;78222606;7504951;22891248
69227;27010587;41398195;94648893
69228;87603501;51314145;97037888
69229;69235326;66613363;41706446
69230;41448484;93002050;77487782
69231;62492555;31662696;30546571
69232;55356592;45441133;58145412
69233;9234445;11938333;49468607
69234;25296935;65327588;38598945
69235;35439419;85158887;39187305
69236;10625112;26760931;22448688
69237;44424761;51174109;32227626
69238;21597689;38998171;11055709
69239;38643227;59263193;31097042
69240;67514441;7843693;19082215
69241;96495658;94296755;84383892
69242;34341623;9365094;60589568
69243;93065683;84735089;89775280
69244;8159222;5154033;83435388
69245;15325640;25899712;46611850
69246;24006044;18593933;66342528
69247;70202112;32085694;14094577
69248;19589520;69728370;95833751
69249;51585367;32722096;48481707
69250;86131475;24022396;17290919
69251;8082140;48916781;88534608
69252;25902692;7990312;31736058
69253;88784913;82634589;15157826
69254;74723715;30372119;26034130
69255;46256547;10545976;2443659
69256;13177791;59843180;187840
69257;79584506;86381733;63922149
69258;60329409;79727028;52420998
69259;86666967;88178280;7613924
69260;17784647;24635168;54126730
69261;18261019;60843903;79407163
69262;14358667;31824357;89686059
69263;98499000;32795116;39307201
69264;30587735;56111139;55353223
69265;68543015;29788444;77528603
69266;34604163;93962853;56893357
69267;81684565;4907088;92786359
69268;92830324;27151578;83267291
69269;49398972;60662981;28277506
69270;25127458;58048673;51333342
69271;21107648;81740766;38099888
69272;35325017;75372192;68962850
69273;88273920;72657562;29021748
